:START_ID,:END_ID,:TYPE
82,299,has_keyword
82,300,has_keyword
82,301,has_keyword
82,302,has_keyword
82,303,has_keyword
82,304,has_keyword
82,305,has_keyword
82,306,has_keyword
82,307,has_keyword
82,308,has_keyword
82,309,has_keyword
82,310,has_keyword
82,311,has_keyword
82,312,has_keyword
82,313,has_keyword
82,314,has_keyword
82,315,has_keyword
82,316,has_keyword
82,317,has_keyword
82,318,has_keyword
82,319,has_keyword
82,384,has_keyword
82,385,has_keyword
82,386,has_keyword
82,387,has_keyword
82,388,has_keyword
82,389,has_keyword
82,390,has_keyword
82,391,has_keyword
82,392,has_keyword
82,393,has_keyword
82,394,has_keyword
82,395,has_keyword
82,396,has_keyword
82,397,has_keyword
82,398,has_keyword
82,399,has_keyword
82,400,has_keyword
82,401,has_keyword
82,402,has_keyword
82,403,has_keyword
82,404,has_keyword
82,405,has_keyword
82,406,has_keyword
82,407,has_keyword
82,408,has_keyword
82,409,has_keyword
82,410,has_keyword
82,411,has_keyword
82,412,has_keyword
82,413,has_keyword
82,414,has_keyword
82,415,has_keyword
130,147,has_keyword
130,148,has_keyword
130,149,has_keyword
130,150,has_keyword
130,151,has_keyword
130,152,has_keyword
130,153,has_keyword
130,154,has_keyword
130,155,has_keyword
130,156,has_keyword
130,157,has_keyword
130,158,has_keyword
457,467,has_keyword
457,468,has_keyword
457,469,has_keyword
457,470,has_keyword
471,159,has_keyword
471,160,has_keyword
471,162,has_keyword
471,179,has_keyword
471,184,has_keyword
471,203,has_keyword
471,211,has_keyword
471,220,has_keyword
471,224,has_keyword
471,244,has_keyword
471,248,has_keyword
471,250,has_keyword
471,251,has_keyword
471,279,has_keyword
471,286,has_keyword
471,114,has_keyword
471,116,has_keyword
471,325,has_keyword
471,334,has_keyword
471,340,has_keyword
471,344,has_keyword
471,349,has_keyword
471,368,has_keyword
471,373,has_keyword
471,380,has_keyword
471,418,has_keyword
471,427,has_keyword
471,468,has_keyword
471,469,has_keyword
471,470,has_keyword
471,493,has_keyword
471,494,has_keyword
471,298,has_keyword
471,300,has_keyword
471,309,has_keyword
471,385,has_keyword
471,401,has_keyword
471,675,has_keyword
471,908,has_keyword
471,909,has_keyword
471,910,has_keyword
471,911,has_keyword
471,912,has_keyword
471,913,has_keyword
471,914,has_keyword
471,915,has_keyword
471,916,has_keyword
471,917,has_keyword
471,918,has_keyword
471,919,has_keyword
471,920,has_keyword
471,921,has_keyword
471,922,has_keyword
471,923,has_keyword
471,924,has_keyword
471,925,has_keyword
471,926,has_keyword
471,927,has_keyword
471,960,has_keyword
471,961,has_keyword
471,962,has_keyword
471,963,has_keyword
471,964,has_keyword
471,965,has_keyword
471,966,has_keyword
471,967,has_keyword
471,968,has_keyword
471,969,has_keyword
471,970,has_keyword
471,971,has_keyword
471,972,has_keyword
471,973,has_keyword
471,974,has_keyword
471,975,has_keyword
471,976,has_keyword
471,977,has_keyword
471,978,has_keyword
471,979,has_keyword
471,980,has_keyword
471,981,has_keyword
471,982,has_keyword
471,983,has_keyword
471,984,has_keyword
471,985,has_keyword
471,986,has_keyword
471,987,has_keyword
471,988,has_keyword
471,989,has_keyword
471,990,has_keyword
471,991,has_keyword
471,928,has_keyword
471,929,has_keyword
471,930,has_keyword
471,931,has_keyword
471,932,has_keyword
471,933,has_keyword
471,934,has_keyword
471,935,has_keyword
471,936,has_keyword
471,937,has_keyword
471,938,has_keyword
471,939,has_keyword
471,940,has_keyword
471,941,has_keyword
471,942,has_keyword
471,943,has_keyword
471,944,has_keyword
471,945,has_keyword
471,946,has_keyword
471,947,has_keyword
471,948,has_keyword
471,949,has_keyword
471,950,has_keyword
471,951,has_keyword
471,952,has_keyword
471,953,has_keyword
471,954,has_keyword
471,955,has_keyword
471,956,has_keyword
471,957,has_keyword
471,958,has_keyword
471,959,has_keyword
471,992,has_keyword
471,993,has_keyword
471,994,has_keyword
471,995,has_keyword
471,996,has_keyword
471,997,has_keyword
471,998,has_keyword
471,999,has_keyword
471,1000,has_keyword
471,1001,has_keyword
471,1002,has_keyword
471,1003,has_keyword
471,1004,has_keyword
471,1005,has_keyword
471,1006,has_keyword
471,1007,has_keyword
471,1008,has_keyword
471,1009,has_keyword
471,1010,has_keyword
471,1011,has_keyword
471,1012,has_keyword
471,1013,has_keyword
471,1014,has_keyword
471,1015,has_keyword
471,1016,has_keyword
471,1017,has_keyword
471,1018,has_keyword
471,1019,has_keyword
471,1020,has_keyword
471,1021,has_keyword
471,1022,has_keyword
471,1023,has_keyword
471,768,has_keyword
471,837,has_keyword
471,839,has_keyword
471,849,has_keyword
471,873,has_keyword
471,891,has_keyword
471,1056,has_keyword
471,1057,has_keyword
471,1058,has_keyword
471,1059,has_keyword
471,1060,has_keyword
471,1061,has_keyword
471,1062,has_keyword
471,1063,has_keyword
471,1064,has_keyword
471,1065,has_keyword
471,1066,has_keyword
471,1067,has_keyword
471,1068,has_keyword
471,1069,has_keyword
471,1070,has_keyword
471,1071,has_keyword
471,1024,has_keyword
471,1025,has_keyword
471,1026,has_keyword
471,1027,has_keyword
471,1028,has_keyword
471,1029,has_keyword
471,1030,has_keyword
471,1031,has_keyword
471,1032,has_keyword
471,1033,has_keyword
471,1034,has_keyword
471,1035,has_keyword
471,1036,has_keyword
471,1037,has_keyword
471,1038,has_keyword
471,1039,has_keyword
471,1040,has_keyword
471,1041,has_keyword
471,1042,has_keyword
471,1043,has_keyword
471,1044,has_keyword
471,1045,has_keyword
471,1046,has_keyword
471,1047,has_keyword
471,1048,has_keyword
471,1049,has_keyword
471,1050,has_keyword
471,1051,has_keyword
471,1052,has_keyword
471,1053,has_keyword
471,1054,has_keyword
471,1055,has_keyword
496,57,has_keyword
496,176,has_keyword
496,184,has_keyword
496,72,has_keyword
496,234,has_keyword
496,250,has_keyword
496,350,has_keyword
496,418,has_keyword
496,511,has_keyword
496,401,has_keyword
496,403,has_keyword
496,637,has_keyword
496,512,has_keyword
496,513,has_keyword
496,514,has_keyword
496,896,has_keyword
496,897,has_keyword
496,898,has_keyword
496,899,has_keyword
496,900,has_keyword
496,901,has_keyword
496,902,has_keyword
496,903,has_keyword
496,904,has_keyword
496,905,has_keyword
496,906,has_keyword
496,830,has_keyword
496,831,has_keyword
496,832,has_keyword
496,833,has_keyword
496,834,has_keyword
496,835,has_keyword
496,836,has_keyword
496,837,has_keyword
496,838,has_keyword
496,839,has_keyword
496,840,has_keyword
496,841,has_keyword
496,842,has_keyword
496,843,has_keyword
496,844,has_keyword
496,845,has_keyword
496,846,has_keyword
496,847,has_keyword
496,848,has_keyword
496,849,has_keyword
496,850,has_keyword
496,851,has_keyword
496,852,has_keyword
496,853,has_keyword
496,854,has_keyword
496,855,has_keyword
496,856,has_keyword
496,857,has_keyword
496,858,has_keyword
496,859,has_keyword
496,860,has_keyword
496,861,has_keyword
496,862,has_keyword
496,863,has_keyword
496,864,has_keyword
496,865,has_keyword
496,866,has_keyword
496,867,has_keyword
496,868,has_keyword
496,869,has_keyword
496,870,has_keyword
496,871,has_keyword
